feature_0,feature_1,feature_2,feature_3,feature_4,target
1.554652066354868,-0.6955551962465901,1.8699540747354493,0.17065773004207854,1.3177422128014005,0.9669248866076757
0.021863433469215106,2.086389189097208,-5.5345717336109,-0.34617283014212474,-2.555097143039415,-0.4969126593039205
-0.8920832724688101,0.973633384356371,3.017753623975695,-3.121360240569695,0.8994891992676244,-1.893629680132459
-1.7205443704976782,1.4454817927926287,1.3979601320062438,-0.8091842386860122,-2.0632591555849733,-1.112706125806706
0.18216737362242744,1.3299826780545774,-4.94340577113405,1.787356839973542,0.018254095327983656,-0.8350895437723644
-2.192817190539469,-1.7383346012090846,2.598028903317065,0.02168036667938543,-1.2612428850377244,-0.38599970633066366
-0.44582219259698047,-2.598692147268068,2.4244388749786947,0.7891809879917732,1.9731916675379688,0.25635698281104824
0.8456192169536411,0.8285491549481759,4.3368928038336945,-2.352133890408961,1.839503550410906,-1.168520341432054
0.43246994809616085,-0.16254403276748747,-4.292758307306964,2.885421662667839,-0.4336453266262257,-0.7479491697276637
-0.7199562991443264,4.346710561603691,0.0816652912348899,-3.848362305578906,-0.04913505142795713,-0.9973667217601927
0.4474384681278224,-4.538437083908168,3.071411356429969,1.486628498852001,3.648303317549511,0.8015045203214901
1.6178287974978924,0.519749698196459,-4.385721873422049,2.6668286309336953,-0.47540618495330067,0.27483400306540606
-0.06584410293919728,-0.4899902065021624,1.7869253821980868,-1.14664576717023,-0.9591790092398645,-2.309033325288716
1.8140787950925967,4.272575738260216,-3.5519118981639837,-2.8865420904390215,-1.1537855572973166,0.29938950833706446
-1.6290771310707406,0.9141986636988161,-0.4610862092828692,-2.034763261877772,-2.2353920084563654,-2.1411275714955447
0.10086019741622651,-4.553510062974336,-1.9672432410541811,3.821645806363474,0.32978728077412794,1.6933093843138356
0.13853641624437762,0.3815490656180489,-0.6893883251186445,-1.7768548173332739,2.213016192274765,0.04364375310272492
-0.44882009994716404,-0.5434307073526162,0.2001620949218188,0.6934134608497441,-0.06026411700616208,-0.3814642192940353
0.4786139011322821,-2.444094196480067,-0.22385965145056297,2.0667542626518625,-1.2888448969740078,2.173501931809902
2.168684400996412,-1.0821359530983257,-0.1794584887006775,0.8567859557054304,2.6780178337829383,0.5074931719603684
0.0451351773873297,3.4471704163381687,-6.177308714174096,0.6383645612677549,-4.644854872641952,0.055753738493412364
0.3630610951903879,-0.3773925797012388,0.014083817347752258,0.13414864814823033,0.7812381968875352,0.43634627654053026
-1.3329922608317892,4.749335004877548,-2.697783239993252,-2.3636970620175286,-3.256004137835668,-0.026317199983910244
0.004750706749819178,-0.46387941301766994,0.14603540485441407,0.08130233108890685,0.6193913576358365,0.21596973149782311
1.0660904547719479,-0.677129533377063,-5.667398131707272,3.6131052603037705,-0.9373351740370274,-0.1266617523140642
-0.7336946600198082,-1.3906669314125901,0.343027397848188,1.5724330435953349,-0.9767591526260904,0.3275032154826108
-1.001738532450362,2.367240632959488,-2.2349936393806904,0.3509252389446188,-2.5056986919664435,-2.2085672245994097
-1.0068340297996763,1.4145425965081455,3.0689657073986676,-3.5745927242638342,-1.7933938426774716,-1.1388570051393019
1.1500363185204696,1.648727916494389,0.5381673862339257,-1.0617636343372996,2.2821268459504744,0.855562250316724
-1.6223789841974625,0.7387276971333181,-2.2047563644236354,0.37665447145407654,-0.25284909687992463,1.1872764610120752
-1.4579449473941464,1.794644092356611,-0.09236314814328168,-0.6249525837128205,-1.9857815342194365,-0.00803654710783308
-0.7511079788799313,0.42928396640785876,1.7880693856246697,-2.037468696114372,-0.9658775789670069,-2.024754177442223
-0.27176762782635855,0.8905593349399981,0.5278873246778187,-1.6885856519540203,-0.2425904956084678,0.6768433731524788
1.4055469265442015,-2.9966553513600087,4.60370960323395,0.9760089243077387,4.584753911049186,1.4172947787135528
0.9614809344294549,2.1218365461761253,-4.285328212187281,-0.7647736511726324,-0.44597123622829904,0.7928406099193175
1.1650711468439519,3.824108741435797,-1.0426201925405605,-1.6973986243148893,-1.1709948211490409,-0.363538489908489
-0.14894487177434745,-2.3550870074586836,4.273331525244888,0.5220119681098843,0.7960696923015931,1.6727772948039075
0.9639603767629652,-1.5692729195173158,-1.0696657803891214,0.4965549000418715,-0.9080487223890538,-0.14935354603961315
-1.5203379241820432,-4.717431208695115,11.739331706651123,0.5202579321921121,0.980339554975945,1.9893465691561123
1.7690036370318856,-2.070157052311893,3.1612724938370005,-2.3760787913541632,3.9862978608093504,0.4858761971764833
-0.2138113970418634,-3.8381354733262762,1.0686010789442868,2.8281455858067917,-1.236906580911364,0.8995207102490261
1.215179539242646,-1.4876911978757015,1.6465626359005185,1.8384989975509127,1.3760339154888956,0.7516996080984586
1.8248113133362505,-1.2005307864800565,1.9880784766025281,-1.0295496836020426,1.669785258348575,1.0098945711221419
1.956614636404977,2.5884403775158753,-2.4105805548937647,-2.2329966882339214,-0.4809631918239827,-1.712279516203616
1.1912947899738244,-0.5036402939393964,-5.774477543558882,2.369383185641816,-0.3406701165225288,0.5979705191748914
-2.210523683565087,0.2299042382451117,-1.1104151426455877,1.683632028537767,-1.749901639697795,-1.260298703790264
-0.7792614027617464,-0.9025176220757655,5.519966946028817,-2.36152802080875,0.9232794478752434,-0.837203456442025
1.0251282491628197,-1.1639941762590835,-1.1219940797370593,1.5813120609672098,1.4857651451428033,1.1682967419454782
-2.4063837894080713,-1.4280832017474836,0.16568034984458568,1.4708045907770608,-0.555558094119647,-0.9897152512462467
-1.444718316276278,3.918400864120615,-4.198241652462864,-0.47291977076923924,-3.910505792474765,-2.631877156462585
0.9741631978567744,-1.7050737611496656,-1.5391482789218265,1.7058855352286928,1.8076357871962099,0.7497906521049362
1.0245700876416013,2.8805627485403678,-1.711150572046662,-1.7806574222583242,-1.1336042094054368,-0.11977495860933329
2.2734043858470496,-0.2417331006566711,-8.091238159710834,3.659556247338623,-0.22083091074600636,0.8090380700471107
1.2471160773424335,-1.5685053176589048,0.742712524574752,1.8404894843102795,2.2197349091388365,0.5506525836914875
0.07648364396240888,1.7705153237666595,-2.8667204620832107,-0.044935023232477236,0.38988833480253965,-1.5616196476130697
0.3662083372367214,-0.48725493939167464,0.9040338853802983,-0.3939441679235237,0.4984499937260246,0.699366077082967
-1.4876303577795527,1.5992110864637925,-4.501737862739947,1.3231698753488685,-3.9205302176051444,-0.2790031436537719
-0.42351817574986805,2.7763375186787296,2.8276649566390497,-5.719075048442313,1.0101572336438593,0.09110113951807985
-0.9429734965272318,-1.1771692500338462,1.2798237618252863,0.4921199441383476,-2.1154440123870035,0.24584934833929706
-1.9868835404099232,1.176563342449413,1.1844412421973902,-2.44738656463461,-3.2456560674244463,0.16773875481136258
2.165996617091476,-1.810235166202519,-2.180086986669773,3.36243431659221,3.164027861282829,1.8678504053592824
0.040819290009772094,-1.579698633832523,2.748724615602591,0.4723986733503337,1.300388265936621,-0.01241366086150869
-0.651667606127708,-1.2022582400624453,7.433729927293707,-2.0049809590034937,1.0111101936620517,-1.3778377555365942
-0.06077506249140188,-0.8700385038229939,5.564666307538121,-1.841347564397166,1.5241178917198344,1.3215742273493094
1.9953039237671355,-2.1718665527777246,-4.549681085571354,3.9120085663571946,1.9861025087593482,1.6371642721413593
-1.5289898058869362,1.0650045667141514,3.683092888916084,-1.5006666146543157,-1.5821506636099218,-0.927176922675866
-0.2560658394673549,0.3672262942973558,-0.816909107204184,-0.17925504368182651,-2.2250342657864475,1.7381050212356428
-1.0421351877657585,-0.5903621822106337,3.8954099093033907,-2.278548538377631,0.414501455562521,-1.828333165793425
1.9632888098695918,-5.1726847744130335,0.8255365062423068,2.895882163112056,5.159583696020725,1.6594581672544826
-0.2573539100053836,2.0426827273763792,0.2556826208628252,-2.37544029111024,0.09047935494014347,-0.8393237403072145
1.3542973532568097,0.8473766484551981,-3.8570324331446875,2.2719979026021457,2.094786415286809,1.5519386296839426
1.1097094905142828,0.9095894037084303,-3.0087302625030494,-0.033463953233100155,-0.6086389242899438,0.025302605957023105
0.7784009925938429,-0.12889217012528487,-2.2183860395178305,2.4896660726278173,-1.982502640553555,2.553333970520882
1.2232557415741443,-8.448906457098374,0.3135457963886354,6.4298647997620755,4.947675261993242,2.6618142626009904
-0.5515850815864419,0.5835558375677165,-1.9262645802398979,0.8227057963496616,-2.151144629566618,-0.04711621539688607
-0.5373384910013562,-0.15634668719986536,-5.194631684931127,2.038434626333284,-2.825669077875251,-0.041501459933976435
2.2726401507744582,-2.8762686271469886,3.0658288459770753,0.9853113502340795,2.864467653336537,1.8223042200489874
0.3900616305417613,-1.6334033303338822,-0.6262171622482827,1.5216843950207801,-0.33427163719666836,-0.27238318948988516
-1.1197832648633435,1.2839866024858408,-3.1304057107186325,0.41594523282502943,-3.7259373992751263,-1.0838750236559425
0.4971352382798184,-3.2031601668093073,-2.9607939500630627,4.002859655853078,0.2041771285770184,-0.17967163368194639
0.6632080543705868,1.8569140193275848,-6.757845938906133,3.8958665588849177,-3.016933942180164,-1.694771883313246
0.11604217810501179,2.095124883181182,-8.177403908993849,3.0122866611606014,-2.7465347937034155,0.38006280935088416
-2.2128401821098533,-1.1135989178326973,4.541980780570651,0.3498276470702528,-3.5400958214680536,-1.9967977767799294
-0.09821355401991728,-1.433307005786416,-0.0349056148569233,0.7990624466833546,0.1411847693959516,-0.4101198683750544
-0.84823485798715,-0.8946919127625217,-0.19453583067129848,0.4623859557414004,-1.2514968845832106,1.4906979083268597
0.8337122264499404,0.9352127243239262,0.5175967972229905,-1.5062893579720584,0.9423684281584492,1.7253927786452588
-0.8579247021702201,1.8616895969552063,-0.032164068333759406,-1.3194779513971202,-1.1338659701247087,0.058872084449044515
2.512300826446885,-3.526710929305396,2.7633884704455243,1.001589161121754,5.721853245075951,2.3338680778157483
0.891649950966312,-4.098774095763069,3.9762854721652565,1.140366595464064,3.3807588703874796,1.4823390377437544
0.8487957845201521,-3.307143828672691,9.687456301665492,0.3419025674262772,1.9275905271795661,0.31129934166019413
-0.0379701459761679,2.1955611208538865,-1.6122837707923947,-0.2798234405663727,1.9430616861607293,-0.5317095810593561
0.9568971781036982,1.9532117774276851,-6.3442572288964225,0.5373947841169026,-1.7661717793846592,-0.14105379828545125
0.5181854835677605,0.5853354422668482,0.6698010029780584,-2.2511598010437126,2.842269729898729,0.1105336323115494
0.13785835463799473,1.9298111920159893,-7.229466855345302,1.6654216334039253,-2.8195466122010417,-0.8211360709137451
0.49298186300479574,1.959779513397185,2.7301847302517586,-0.9094406138254071,-0.7043459771151062,-0.9294549481702531
0.6631102405474694,-1.0802438673219925,-5.9224237616231274,3.3203369780174024,0.3972285316816293,1.1494081940163763
-0.8122341526931393,-0.5402421289104447,-1.5194992555582694,1.6396368307623281,-1.5982756820824535,0.26272276109853915
-0.5983126344414891,-0.17334510311655685,-5.762147529791099,3.376797574645087,-0.27859060951129955,-1.466913545713685
-0.9187079073605177,0.8651306519380442,-3.502647204071083,2.7107965583957436,-1.3459861346860666,-1.0503867754705971
-0.006990771235925242,-1.9437415995673173,2.585466531735675,1.6328317238852232,0.05066863777012004,0.8374674201900258
-2.032690405790023,-0.3567128568550044,2.1195294545001144,0.23907583055977888,-0.06699463520173271,-0.5072632437796621
0.11055433053140648,0.5755526069048921,-1.894437369037153,-0.5505110786345832,-0.5226817618581842,-0.7268354660772296
0.8072010234242385,1.183007773288031,-0.25039546426429254,-1.4466880491794685,-0.18777721299287145,-0.009961172127680856
-1.6956713637870773,-3.3634516717269123,4.6240645555955915,2.3092018838310087,0.6075534572494732,0.054999739097741696
-0.03739140731154631,2.166974379590042,-3.9897227555588204,1.5493686490876444,-3.0296971241677433,0.4435513294831299
0.9706204911179552,-3.66419436286601,1.686639691529071,3.358421916889295,1.4111103856907805,1.57806985951945
-0.8262225281286645,0.9161532651551479,1.1418296498539824,-2.520094162873259,0.03195891831088116,-1.3572228799096675
1.0161689695672207,0.2250819977262789,4.908418101132633,-2.976956910574281,2.580877903719845,-1.3654969026507036
2.7070881809242313,-0.8526084354708366,-8.99772976783788,3.6035898231040053,-1.4216494608675827,3.1413957772426375
-0.899671247788136,-2.9994260574908536,-0.42531122492304757,1.9913442971232787,0.7794154440001192,-0.45414571945621796
1.231003086470351,-0.9647225248080711,-6.843300619605037,2.1936822355582675,-0.30854340792064866,1.2053756337751917
0.3125894856463388,-0.4833037002538117,-0.13252023784243458,-1.060230169023016,1.3749474507041248,0.4918572170633097
1.5034469340055006,1.080314524570795,0.6170383571764226,-2.877609666908073,0.8914919818835869,0.5162632324442694
-2.3528547038603267,-2.2897817212416123,-3.672976622031111,3.9484673579851375,-1.2529362495611174,-0.5071070823074488
-1.1378014487455503,-1.920885187271911,3.0603355251575715,-0.79391444564004,-1.793531058921309,-2.407867761025641
-0.7966207368170952,-3.02373108043717,2.8719645490513335,1.987097866229842,1.0208343847635453,1.688550124790042
1.2581266822630155,0.897279736297168,-0.4141016287496953,-0.5899749865155433,0.5577833179438901,1.8743445868777506
2.784300721846049,0.16655217999598984,0.07862240995960408,-2.307799714275826,4.3177297535930705,2.1989018157600246
0.6467984513237157,5.9610848119872815,-2.0908529074965707,-3.6951952109646062,-2.333598318321525,0.7133663789550777
1.6204008109616796,0.7137860891271426,-1.8276804323705151,-0.5970617025954312,2.4050186762465047,2.107039082069254
0.8435609005685146,-1.9652520410268173,-5.327407830051319,5.290915270822946,1.3750658973362229,0.647254842592575
-2.84591893609816,1.4518408087158043,1.088480785247231,-0.6076782351963927,-5.176897931717005,-2.5633748554986067
1.4343288088931974,-4.259387543506616,-1.926374658552618,4.5962717184361255,3.3930727948961663,2.1521582590614385
-0.1533122755147785,0.9241544298572113,-3.7170464255734768,-1.1833576683055855,0.9577838145152171,0.6281225031038385
0.6111414085085541,-1.2639505336846322,1.6004740219504061,0.5220589602566577,0.9747001360423747,0.4112617020676656
-0.14143982902743138,0.9691286716890315,-3.307152900002929,1.0668070820153543,-1.6168489837223805,-0.2979571653421794
-0.671807282770915,-2.1439878937115022,1.6749980073566004,1.4907613194903844,-2.663978825133811,-1.069471191078127
-0.06655088752644275,1.7980405024297241,2.2004024595488088,-3.016052605817884,-0.9712352415975007,-0.22959543973677066
-1.4952574404515797,3.571407909980269,-2.437527303022379,-4.441138013279718,-0.5228433959787693,0.10528897472804422
1.4121236634318994,3.5050143131935263,-2.560902520984762,-3.5643917729248784,0.04220831637801009,1.1786845729339632
0.7372393472079806,-4.186277747079122,1.7161374893642658,3.831659417176776,1.5368668964415617,1.5032165774996686
-0.4610686422513028,1.8538146660777968,-4.897079242788706,0.07454773099145523,-0.5738963245945539,-0.10428549781621227
-2.0787917139998684,-2.36854896531745,10.775804026442966,-1.739721865674201,0.4902387260251615,-0.4520718285952833
-1.835747126539912,0.3504803262788359,0.8560275598407977,1.255659591080102,-3.9737411586631213,-0.4850712627611743
1.1997074071357854,-0.07893561090821379,-2.5555330192733776,2.004018636595871,-0.8731968089053046,0.6832259143149884
0.04273881500892681,1.651183447395849,-2.6402377197080207,-1.6325254629637682,-1.3748463665546105,0.8219112426213776
1.4500734049685213,2.648276119777531,-5.133582178370598,-0.5185697867000182,1.5947171593774536,-1.661183642097189
0.7963338603539928,1.3753477095777895,1.7067485982186816,-2.664292040399217,-1.342475207888073,-0.06370781622119634
-0.7991897243126026,0.3368412530133194,4.792520840031018,-2.204416936181603,1.8506802999376308,0.5588708438288104
-0.4641120278141925,2.0757163048720977,5.7077644061739985,-5.9359712333888215,1.5549957381269341,0.1933840121886713
0.39959243467430017,0.1212656596696009,-1.8971947864882595,-1.5523710757224396,0.8464104398695991,1.5882793846501868
-2.550879223217055,0.7605620458162917,5.331982697525907,-1.9407665489315973,-0.4981581302131216,-3.1296041082143007
-0.4870862699899723,0.6787960114417377,-2.6913363093734097,0.8164624358149295,-0.7520544281429407,-0.5779437361354479
0.1343135899994649,4.181292299258309,1.9314949891862034,-5.140590020169288,-0.6375276254641724,-1.0090673693527072
0.7196753596987759,2.811799386089782,3.1528715131591207,-6.809928262943481,1.9185356957400883,1.7030084713948246
0.19619003185220396,-2.9041998350963856,1.1283548157656174,0.9987081450523823,0.29282082511751595,-0.07742833996186016
0.6350130427051027,2.8248023612491986,3.2027582218434607,-4.207477585972111,0.6440990772024914,0.998545621848325
0.08598696417473735,-1.2751304600864855,1.6728883907920231,1.5677870179440894,1.8103799973143444,1.2021252522732322
-2.5317427523488907,-2.4352412985931586,-2.063419842859049,6.220958096312587,-4.339427881229249,-1.0880842689675148
-2.4515717288524432,2.1791834072181024,-3.7478948456102104,-0.7101224493155751,-4.364414316743001,-1.933097158237385
-1.3679726304092763,2.9079376164366426,0.5740949921442693,-1.5259224352248928,-1.3855589954721281,-0.8819477573209229
0.4401057433465696,0.38219604756221703,-2.1458780693718946,0.728036512512612,-0.23684994227936787,-1.9804262246620552
2.5505430479997697,2.4443096296327034,0.17502681391595776,-3.5473885048296907,2.153482907298125,0.25381772817510756
1.3854845142128565,-0.08484335754255458,-0.7707502593011194,-0.008896870817456251,1.1353072305064342,0.6291917352394011
0.17600844475445485,1.2465187766327726,0.6280564614119853,-0.4779649390765326,-0.5138407248831537,-1.5202417186120467
-0.7536540357471148,-2.347901934002876,2.1067699416538197,0.7234188825297333,2.3415820949135013,-0.11806203979183816
-0.3210540990537227,1.640919114501578,-0.511273253601863,-2.0565181161576636,-1.466336677286857,-0.38882919009855527
-1.010230984807915,2.0726614191176433,0.8229593101557355,-2.504491060966929,-2.850651287556464,-1.4487272590720859
0.0370006019849883,-2.4460987197923427,-0.10140864447940273,0.05126031999746907,-0.027741369901064364,0.2728310935685847
-0.43247091842879776,0.49095250058893014,1.9623947324030422,-2.585337973105855,2.3082046535401037,-1.6154426929468708
0.3320459838900786,-2.968347748031381,3.742006256961318,2.733229667229382,-0.4246529750610976,2.430938410952921
1.1640446908780204,-3.16687878336434,6.370587893576272,-0.037941158162077944,2.0739930753179427,1.8803260828713069
0.25744870833046557,1.0493257690569255,0.13759038888448136,-1.4958999439794272,-0.769333814546016,-1.3924207296479727
-0.5818952411962925,-2.5276350065376514,-0.5876657060550884,2.2604225383280636,2.0587369061045098,1.0376547611825935
-0.35758590238789306,2.0077214726667973,4.333742270454784,-2.371952828585825,-0.41425939746458823,0.13533802786966842
1.9499202955603074,-0.13586521294289497,-2.5020133710469823,0.05952761409853198,3.330718726815673,3.2026301706471143
0.9000702827564071,-2.390614337648224,-2.9961366558265965,1.6802550967316938,1.4372564397054424,2.71856865235055
0.7696479762700956,-2.2146434688676586,1.6087117464208436,-1.754082099042189,4.835319564173921,-0.7862191459516397
1.0156917259071505,0.658455391177288,-7.2686746873435055,2.314178974178711,-1.3983441759359685,0.5825223786897713
0.546048999673326,-4.458928525337861,3.6651215367456706,3.3445349241198485,0.4204720488555264,0.6997195129546234
1.656158933649259,-0.29027875231860956,4.6720828752798935,-4.287903319238391,4.29156763351639,0.06739267573384888
-0.26918011357602944,0.018270411735383133,-2.9347881621632785,2.737302337260738,-0.7023336583161238,-0.4054454494974545
0.7199653890266714,1.0407910190663663,0.6419139881740379,-2.150438867516223,1.6425701500227563,1.1595833125942063
0.18641822987515058,2.943472307034143,-2.5092877688163586,-0.703714116071732,-2.3311200823120224,-1.232160663418333
0.684400927672591,1.8133732431133471,-5.32078671056479,0.8564410460818334,-1.3902565435113987,-1.5827226470134368
-0.687845662184634,-1.9728525572492903,4.6843139058718775,1.2263393654087824,2.046961954582087,0.345561702915318
-1.313742372317077,1.34146626245736,3.1482190088489674,-2.877946184335021,0.11312360959078561,-0.4506861045467054
-0.1857512533984091,0.7445577648055283,-4.754586500768462,1.572002878686668,-0.5443097703841735,1.1717813430996726
1.0739296511006213,-0.6278420708108678,2.3735526210232236,-0.13368269139518596,1.7014849547642927,-0.4654815601423773
-1.0431266661424783,-0.2763930546665942,4.763404362171263,-1.291373926278327,-0.24928560777076683,-0.5324061441338279
-1.2395997303026096,-0.7991912317517759,0.6733146657094191,-1.1329820186029542,0.4423342739152209,-0.10947791127534237
0.8877463291070519,-1.993567807465222,5.483237952975185,-2.4086568850806858,2.6794927696683897,1.6434618864830899
0.5183500243902285,0.2921492982241987,-0.4670579963710506,-1.9569224897608068,2.7824902040175226,-0.3777075756154893
-3.7320788229957857,3.573850501344257,-1.8239434626925826,-0.7613900465719531,-5.1424783411525326,-1.612971637798184
1.5366122336216301,2.071840927695856,-2.4404986781963234,-1.4817095596175782,0.8226708270508067,0.34650723150671203
-0.48201248063183816,-0.6731788845261535,0.4388961698822667,1.5777702256178172,2.404889859735874,-1.3831737143944085
-1.9534968268940158,2.4486636072368126,-0.09472600714082906,0.2611727140938007,-3.1156163853424106,-1.4786304324315882
0.853833004494666,0.6115581836866573,-3.8971826765192907,2.864148370160088,-0.3503901911348013,1.611735913707302
-0.8684001669988214,2.8772703931931343,1.3617426606702745,-1.9991447244417309,-0.8501803631622039,-2.658084771888897
0.5006139801561725,-1.3465738516121706,-1.6442197297176204,2.0832086885268146,2.229440097959672,2.3479235209263845
0.09959146740398866,1.3351750986883595,-0.29938419320584136,-0.20490918466353739,-1.5547437017550043,1.6063771343901683
-0.4849088673357273,1.3559450432112246,-6.052159314732894,1.3015934536270608,-1.5121760502196735,-1.0817187948252762
2.0600112239311996,-0.3069715676661701,-4.966644675006264,-0.4076654875329813,2.910668884516511,1.227890030105605
1.172940118641291,-2.8093480594770757,-2.0110480294941815,1.1158045987111003,2.3180556607813365,0.24858334241253977
0.5736654152326576,3.5116699309163564,-12.366163774930314,2.317242846704404,-2.20909748454478,-2.377702900802067
-0.7428117217429748,-1.7817992099268884,2.737081002409089,1.1438593903692418,-0.5797536952885186,1.1461129626980398
-0.775088309737131,1.9523045135771384,1.1542841526755137,-2.538231023347137,0.33812438194885747,0.3805302701791697
0.06569549740757251,1.0019044545471434,0.446098987487998,-3.0308543099034493,2.697558673542593,0.2830558731050943
0.912008457951303,1.5078270093638517,-8.017140566353332,3.4578539541347126,-1.0709841289471942,1.9419853416536546
1.936343104122613,-2.7287018633304654,-1.3764411078991652,2.838283900359174,2.674981799413202,1.240464428827008
0.5354336175441504,-2.759299572472432,0.43197327629188614,2.32682413361374,1.1757973566059883,1.994289818633363
1.5360076963224802,-2.471539646611744,2.1363310634033943,1.6200660253237884,0.3767699066378245,0.09584291408399243
-3.0125136994347788,0.3952941447165022,1.8265381883721334,-1.3094797690537319,-2.3041380603208315,-2.5138343178321567
-1.266981238601218,-2.2507300741658836,1.8167600259313728,2.114874322471271,-1.6164737705125392,0.49097877546406177
-1.23242288604362,3.559223642209579,-2.6401739837596367,-2.1595263351039544,-2.2978353796188538,-0.010232596943478445
0.7527226629989423,-2.5644971888213046,2.5266417989110654,1.8937890285512347,0.9342334542563113,-0.47015355699602257
-2.36770950610959,-1.413096578385897,9.109831993498805,-1.8736701424936004,-0.7097989434099129,-1.1597754760928423
1.1443885600646897,-2.3686300519667,7.281614400636918,-1.0356498688562443,3.8397322985290963,0.9683629684423025
0.7244794516607486,2.363762426678282,-1.2632110722090377,-2.8863477710666827,0.5424362898384039,-0.15629688998076002
0.12814778998758902,0.14203137484410985,2.8172709519620653,-0.9236068999949764,1.1315543759089646,-0.6611790538496524
-0.1439986619705064,-2.848514098132402,0.9678315139873631,0.7553391256966681,1.1173298246087127,0.04093515986156682
-2.7683657244027993,-2.8896391968534387,5.73647751431903,2.6909855020646676,1.0706689973583692,1.2143309600695105
0.5213160535790209,-1.051937990624774,2.5579661289912186,0.6658151109062594,3.8475703864086452,0.6559835474979463
-1.5681841975954034,1.2075238577751506,-7.674570724546461,4.458272598369382,-5.644088657618014,-1.322745507728074
3.2750216530815446,-1.3678500260153745,-0.2691204166501698,1.8360462006949365,3.6299718273499475,1.2929128784716235
-0.12166915202862462,3.9063830564922033,0.3408458270782527,-4.3906919588127105,0.5818098587352927,-1.151448173695083
0.2668113148236518,0.6501726267780873,-1.0284636586996345,-0.8180657925909426,-0.3712341357212439,0.9269389227077591
-0.514167738438589,3.8263026702883556,-1.7874957247066536,-1.0476061810711013,-1.6662458636489408,-2.1608190431403798
0.48651283083575053,2.680039810712072,-7.845588919166219,-1.88964372917244,0.7359085416419274,-1.917506461119971
-1.384640383938466,0.5299627684976249,-2.0073286376908563,0.5416834470781433,-3.6483263707225784,-0.10370498004179718
0.21417569781341406,3.76101400429409,-4.544137838471707,0.20071020667996878,-4.0343775595027624,1.0579611444120294
-0.8287777568987676,-0.6165236264137421,0.31512412271901497,0.9098817654446135,-2.7306919777158885,-0.27039437487772544
-2.381308606530448,4.958243200337514,-1.68095069426673,-2.967874434378087,-5.1107636841801085,-3.3044430869104797
1.0520267295323207,2.501248499142315,1.7440597358341288,-3.4954882214057927,2.0162418610840205,0.262756602477892
1.6768292776600422,-0.8998245114024187,0.09507505775687461,-0.13116508581310765,0.9948473407503433,0.6932576582902835
2.1473795241425493,-1.1593890415561234,-1.8054139965714098,3.240945013429746,1.6478092705601732,2.1210165826472642
-0.6464969834302668,-0.021077650719162882,-2.3604379579673713,0.7146624031163382,-1.2250211886287674,0.4603619739692359
-0.2499767838698496,-1.292184990440271,0.3439954419531068,0.29632055112743544,-0.9793006008893407,-1.6014277388815112
-1.1971212152975306,2.431479546871624,-0.670192271348145,-2.7679554420819414,-2.1263492367178602,-0.5861570449712485
1.3950537753633654,-1.3599273206225084,1.0591987492430426,0.4778598037110171,1.5710838353009497,-0.03736738996572425
-1.0942805512855227,3.3945432129111617,-0.07545215516961697,-3.2271491078583203,-4.0260743168420605,-1.7345448127823742
-1.793799391509091,-3.5473086998636676,4.781214854661241,-0.16504090088130818,1.3134051614365418,-0.9322321890717992
-0.058947743949408334,-2.7528103733195444,2.2885808198341864,2.9003523524419914,2.3218349334244053,1.7839137418745765
-0.7371131715117697,-3.0605450482689416,2.9107503111258595,1.9671050243335257,-0.11736819316684281,0.33070313163397014
